Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
0,2015-01-01,50.047550201416016,50.44909964709237,49.97454436207374,50.37608885652328,778837
1,2015-01-02,50.64986038208008,50.86888775277767,50.065793995187434,50.065793995187434,3612848
2,2015-01-05,50.70460891723633,51.142658603553954,49.70073824482473,50.55858740390594,7291352
3,2015-01-06,49.57299041748047,50.485600460637535,48.970668779242075,50.39433945632183,8288963
4,2015-01-07,50.284812927246094,50.558595883823926,48.73337617330504,49.280942086460705,3256180
5,2015-01-08,50.503841400146484,50.70461854348095,49.73724811452267,50.376075027338274,2436600
6,2015-01-09,50.540348052978516,50.92364222979084,49.99278211397486,50.48559244932326,2079643
7,2015-01-12,49.82851028442383,50.814130953788236,49.463466325581535,50.230059629395456,3660975
8,2015-01-13,49.591224670410156,50.303062255364885,49.372197340329876,49.84675738070795,2850708
9,2015-01-14,49.66423416137695,49.97452245845734,49.20792929838363,49.57297318877829,3939014
10,2015-01-15,52.183048248291016,52.456831230270815,49.828512622774454,49.828512622774454,6425406
11,2015-01-16,53.789241790771484,54.37331315384951,51.398205682477396,52.12829364851845,8222495
12,2015-01-19,53.97174835205078,54.35504739537475,52.7123499414207,53.71622060772595,5082702
13,2015-01-20,53.807491302490234,54.75660654878384,53.588463945464724,54.39156260414979,6145107
14,2015-01-21,53.62498092651367,54.04478056337895,53.314692516230146,53.770997545698144,2865190
15,2015-01-22,54.15428161621094,55.267668649681134,53.533709863454675,53.697976672467135,7016755
16,2015-01-23,54.59233856201172,54.75661032892776,53.73448424265432,54.31855558463547,4549463
17,2015-01-27,54.73834991455078,55.1216490168844,53.734479093697644,54.11777819603126,6048058
18,2015-01-28,54.55582046508789,55.37716920586966,54.39155368766628,54.92086434987979,5448999
19,2015-01-29,54.318565368652344,54.738365019332974,53.880510545456346,54.70186457675548,6923717
20,2015-01-30,54.026519775390625,54.939129655824985,53.29643187104314,54.2090417514775,3094145
21,2015-02-02,53.97174835205078,54.28203663915367,53.29642113751592,53.75272598583649,2427202
22,2015-02-03,53.73448944091797,54.53758823273688,53.47896160804919,54.35506623016224,1320013
23,2015-02-04,53.3876838684082,54.482815540505314,53.259917516418604,53.843988731782,1740828
24,2015-02-05,52.43857192993164,53.62496464636833,52.091778232329396,53.38768709332599,2453418
25,2015-02-06,52.365562438964844,52.93138348820694,51.69023019372752,51.982268301756534,2422833
26,2015-02-09,51.6354866027832,52.36557461578908,51.10617081286346,52.20130778359849,2511094
27,2015-02-10,52.96787643432617,53.36942568160617,51.106151706918475,51.179162461414606,3982617
28,2015-02-11,53.20515441894531,54.336786359526,52.931371539535675,53.29641537874853,5670681
29,2015-02-12,54.847862243652344,55.486689085132944,53.31467584360893,54.318546594507026,7776840
30,2015-02-13,55.30417251586914,55.74222227909188,54.51932902443953,55.39543350211038,8270115
31,2015-02-16,55.76048278808594,56.36280436472635,55.48669980313794,55.48669980313794,3789682
32,2015-02-18,56.490562438964844,56.58182342052428,55.212908697132775,55.523197024679874,4034642
33,2015-02-19,56.32627868652344,56.600061572848816,55.17639155420167,56.50880061074036,2708022
34,2015-02-20,55.9430046081543,56.508820794838115,55.59621084778303,56.18028220414345,4586215
35,2015-02-23,56.91035461425781,57.49442581105388,55.669206415581485,55.85172835512872,5857600
36,2015-02-24,57.22063064575195,57.567419285879,56.78257610417488,56.91034242473681,3786009
37,2015-02-25,56.417545318603516,57.5856877314799,55.705712713352696,57.53093213895669,3842514
38,2015-02-26,55.76048278808594,57.11114254309386,55.048645046730805,56.2532931512375,7368101
39,2015-02-27,57.34841537475586,57.49443195174405,55.52319578434097,55.83347915373149,4870174
40,2015-03-02,57.202396392822266,58.04200041252185,56.727841258680286,57.58569549460639,3288237
41,2015-03-03,56.7825813293457,57.09286957891378,56.27152095129328,57.01985883152462,3773373
42,2015-03-04,56.38105010986328,57.43968152864925,55.8882447370376,57.00162680699813,4927543
43,2015-03-05,56.63656997680664,57.00161384476267,55.340666226052456,56.21677051890207,2511965
44,2015-03-09,55.09287643432617,56.59624336715527,54.89120240983553,56.21123203313286,2904210
45,2015-03-10,54.45119857788086,55.1295476517887,53.791181246507115,55.09287919337742,4007085
46,2015-03-11,54.231201171875,55.00121902399932,54.06619557022557,54.78121321291468,3350372
47,2015-03-12,54.87287521362305,55.881230499575075,54.286194779855045,54.286194779855045,4034334
48,2015-03-13,53.75450897216797,55.14787547948255,53.53450818400388,55.09287528244153,3743353
49,2015-03-16,53.80950927734375,54.157847142670256,53.36949779411396,53.36949779411396,1546607
