Date,Close,High,Low,Open,Volume
,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
2015-05-06,51.80892562866211,52.601171209204814,51.60626117654997,52.601171209204814,6031578
2015-05-07,51.698394775390625,51.97475818476806,50.86930454725831,51.58784641290474,5448071
2015-05-08,51.58784103393555,52.39850894940579,51.47729768086733,51.956325541350935,2987105
2015-05-11,52.693294525146484,52.8222600921209,51.514142214796436,51.8641994646978,3927933
2015-05-12,51.32990646362305,52.711723409130215,51.071965301305255,52.65645173088816,4551824
2015-05-13,51.901039123535156,52.14055298574862,50.86928479497428,51.403584180236685,4097879
2015-05-14,51.366756439208984,51.88263377121725,50.942995239949965,51.88263377121725,3467677
2015-05-15,51.60626983642578,52.214268292678675,51.32990644741163,51.66154151465038,6305129
2015-05-18,51.60626983642578,51.937904903664524,51.127236963399895,51.403600352414045,14967798
2015-05-19,51.127220153808594,53.02491879942725,50.88770629498852,51.58782565072778,6595326
2015-05-20,51.882633209228516,52.10372491994898,51.23778530173033,51.25620752850239,5168468
2015-05-21,51.403594970703125,51.93789946601448,51.1088093857738,51.77207945081009,2628801
2015-05-22,51.93791580200195,52.30640039800806,50.62979748533715,51.329917218170316,5380668
2015-05-25,52.73012924194336,52.84067756194878,51.974738212409456,52.23267429664293,5557091
2015-05-26,52.711708068847656,52.91437249605238,52.158981451500566,52.840678612473255,2220470
2015-05-27,52.767005920410156,52.91439875861236,52.25112848775635,52.711734230820845,1137269
2015-05-28,52.767005920410156,53.15391774331964,51.79052274469185,53.15391774331964,3848527
2015-05-29,52.95123291015625,53.22759627610206,52.048443915576954,52.50905452337738,3473570
2015-06-01,52.73012924194336,54.130372976784926,52.41692149665197,54.0382518757252,15815832
2015-06-02,52.509056091308594,52.65644889130273,52.08529491922549,52.509056091308594,4635659
2015-06-03,52.767005920410156,52.96967544609384,51.864216664846865,52.38009909539284,6029264
2015-06-04,53.19074249267578,53.48553305772693,52.472200798512375,52.69329247282816,8566490
2015-06-05,53.39341735839844,53.90929465219519,52.693297816967785,53.061782312235586,8696044
2015-06-08,53.85403060913086,54.05669511109138,53.04336260550571,53.59608942673426,4215142
2015-06-09,54.296207427978516,54.590998055801194,53.540816127597466,53.798757302205885,2699663
2015-06-10,54.22249984741211,54.609406513876074,53.872437626980805,54.36989262521314,2875048
2015-06-11,53.798744201660156,54.29619420629861,53.37498308972344,54.01983087132606,2113307
2015-06-12,53.577659606933594,53.78032408017796,52.41693444639867,53.61450905603916,2614529
2015-06-15,52.0300178527832,53.430261802365976,51.82735339852706,53.430261802365976,3574132
2015-06-16,53.0986328125,53.30130230672011,51.77208747883636,51.88263583874499,2705206
2015-06-17,52.251102447509766,53.19073569592189,51.75364749333701,52.95122182847269,3030212
2015-06-18,52.306392669677734,52.582756075849304,51.90105867438115,52.06687871724067,4549773
2015-06-19,51.58784103393555,52.472207850045265,51.10881317345195,52.30638782255195,9119658
2015-06-22,52.066871643066406,52.398506685835706,51.73523660029711,51.90105162273637,1849073
2015-06-23,51.366756439208984,52.251118293779044,51.27463530856854,51.95632767699489,4200054
2015-06-24,51.53255844116211,51.79049954086913,51.23777289683118,51.23777289683118,3101425
2015-06-25,52.066871643066406,52.28796333754286,51.16408263974202,51.66153770284136,11124905
2015-06-26,51.256202697753906,52.04844333843564,51.182508799719955,51.77207997555429,4184617
2015-06-29,51.403594970703125,51.66153610593425,50.74032490566684,50.77717435325566,3452315
2015-06-30,51.256202697753906,51.73523552548265,50.7219031949177,51.403595491712494,2588831
2015-07-01,52.45376205444336,52.7301253371572,50.99825176421733,51.27461504693117,1988394
2015-07-02,52.14055252075195,52.69328411784614,51.80891756080706,52.67485689913893,2965570
2015-07-03,52.14055252075195,52.67485689913893,51.772068121282175,51.772068121282175,3051297
2015-07-06,51.58784103393555,52.39850894940579,51.47729768086733,51.77208328764324,2083899
2015-07-07,51.071964263916016,52.14056834715751,50.942993685376806,51.95632609149894,3234495
2015-07-08,50.85086441040039,51.29304775229231,50.26129328506482,50.88771385520642,2440394
2015-07-09,50.482383728027344,51.05353767044771,50.445539278360094,50.88771765538262,2478234
2015-07-10,51.090396881103516,51.27463915620992,50.4271216919855,50.5192428295387,2901055
2015-07-13,51.58784103393555,51.7352388352145,50.50081473579477,50.99826982038373,1612390
2015-07-14,51.66154098510742,51.93790437128878,51.145663663813764,51.62469153403835,2264950
2015-07-15,51.495723724365234,51.84578603151572,51.40360259068262,51.606272083519194,1504877
2015-07-16,51.4404411315918,51.643110581435785,51.256198903310164,51.477290576826185,1827243
2015-07-17,52.0300178527832,52.23268230703935,51.4035922703527,51.45886893777744,1696436
2015-07-20,51.66154098510742,52.23268998405912,51.60626930744937,52.23268998405912,1668294
2015-07-21,51.58784103393555,51.91948108892219,51.45887545465296,51.643117708360656,1315889
2015-07-22,52.619606018066406,52.785426062465284,51.145667838135076,51.47730292904132,1890132
2015-07-23,52.41693115234375,52.803837848910604,51.864199446277425,52.73013895533096,1225377
2015-07-24,52.343223571777344,52.67485854206591,52.03001082288103,52.398495233843825,1692284
2015-07-27,51.735233306884766,52.67486670123014,51.606262743492735,52.08529055278832,1296310
2015-07-28,52.08531188964844,52.214282505873555,51.38519211314529,51.95634127342331,1547151
2015-07-29,51.58784103393555,52.06687389231015,51.40359878022786,51.84578218828272,1900932
2015-07-30,52.472198486328125,52.78541126131626,51.55098738218073,51.661530715522375,2942993
2015-07-31,52.32482147216797,52.638034371428965,51.73525012990267,52.638034371428965,1956499
2015-08-03,51.80892562866211,52.65644287815446,51.698382290762815,51.97474563340135,1508372
2015-08-04,51.9563102722168,52.50904186879183,51.569403652292756,51.77206807265497,1001510
2015-08-05,51.86420440673828,52.12214556104686,51.624690476532315,51.956325533578344,1107859
2015-08-06,51.97475051879883,52.28796333614119,51.661537701456474,51.698387150183365,1295185
2015-08-07,51.4404411315918,52.43535116346876,51.34832001745098,51.79050336448303,2213871
2015-08-10,50.869300842285156,52.140569434095916,50.62978690451424,51.62469210707599,2570753
2015-08-11,50.83243179321289,51.88261326705746,49.966492507836165,51.58782276677537,3873211
2015-08-12,50.113895416259766,50.81401987265218,50.00335207992951,50.48237986788094,1472522
2015-08-13,50.77717971801758,51.07196533409189,46.42905939462899,50.04021067994065,2470225
2015-08-14,50.979827880859375,51.23776896075139,50.74031401975368,50.777163459436764,1304682
2015-08-17,50.887718200683594,51.38517325331884,50.46396204395381,51.03511099460386,813782
2015-08-18,50.62977981567383,51.108807624145406,50.353416465119345,50.887715944123734,1461999
2015-08-19,50.279720306396484,50.99826705606464,50.15074973621364,50.666627019054275,2417706
2015-08-20,50.150753021240234,50.46396585566046,49.50590512597727,49.7822685096614,2256015
2015-08-21,49.15583801269531,49.8191080017963,49.0268674598451,49.74540911505617,4024183
2015-08-24,48.308326721191406,48.824203997861666,47.055480478452004,48.21620560043276,7651174
2015-08-25,47.387107849121094,49.24795718620264,46.1158345891138,48.27146946578754,12357515
2015-08-26,48.253055572509766,48.93475287310745,47.1660243365926,47.387116028393294,2616303
2015-08-27,49.69013977050781,51.01668480857706,47.99511027730212,48.805778077758404,5402025
2015-08-28,49.800689697265625,50.66662419619674,49.26638522108688,49.966504708641814,2205183
2015-08-31,48.142513275146484,49.91123685233191,47.93984380412283,49.56117458285794,2305711
2015-09-01,47.57135772705078,48.308326692685036,47.16602379637381,47.66347884775506,3973158
2015-09-02,46.134254455566406,47.90297740697817,45.59995012759355,47.64504135042053,4507483
2015-09-03,46.871238708496094,47.184451521804775,46.09742028676015,46.207963633626406,3114461
2015-09-04,45.5446891784668,46.76068586866553,45.12093305902725,46.76068586866553,3868544
2015-09-07,45.54841232299805,46.51673075031102,44.89665176395512,45.734628182316456,3112256
2015-09-08,46.945045471191406,47.48506859574265,45.101505885601604,45.43669352350066,2951677
2015-09-09,46.92641067504883,48.60235355262708,46.40500723453249,48.192682668139966,3201416
2015-09-10,45.93946838378906,46.46087183381054,44.95252523706465,46.46087183381054,3984541
2015-09-11,46.29329299926758,46.8519407852557,45.846372749904944,46.18156041121174,1783681
2015-09-14,47.503692626953125,47.65266434733977,45.995340698034774,46.47950510357879,2400945
2015-09-15,47.8016242980957,48.4720044519207,46.926408710602026,47.48505631307518,3189547
2015-09-16,48.8258171081543,48.97478880876093,47.67127758845174,47.85749347706734,2668351
2015-09-18,49.71965408325195,50.24106263055694,48.974790503021346,49.161006398079,2710372
2015-09-21,50.855587005615234,51.02317832292489,49.049291353961884,49.458967437547805,3040868
2015-09-22,48.7885627746582,51.02315297336668,48.136807300034896,50.91142548400254,2618545
2015-09-23,47.5967903137207,49.16100061741757,46.85192682107586,48.80719348926858,5775906
2015-09-24,46.70295333862305,48.43476512094771,46.386390373313915,47.67127695688123,9733917
2015-09-28,47.22435760498047,48.04370439933445,46.44224994335672,47.094005486138386,2407051
2015-09-29,47.8016242980957,48.60235151802148,46.70294865932703,46.87054496064045,2414852
2015-09-30,49.291358947753906,49.42171108567194,47.801631774815206,47.82025639533463,3047665
2015-10-01,48.6209831237793,49.8686306255758,48.50925055636846,49.53343797477269,2020545
2015-10-05,49.34721374511719,49.96173013350328,48.76994659100558,48.788566156714246,1811432
2015-10-06,49.25410842895508,50.09207985605315,49.04927298956931,49.477568486467,1868486
2015-10-07,49.36583709716797,49.60791670231981,49.0492691282332,49.38445666239948,1403044
2015-10-08,49.328609466552734,49.53344495854177,49.01204139139957,49.49620581558386,1318938
2015-10-09,49.36583709716797,49.71964419656576,49.12375749201612,49.533428338536886,1421375
2015-10-12,49.64517593383789,49.79414765513515,49.08652819040068,49.347227439813395,1574616
2015-10-13,49.552066802978516,49.79414647578176,49.3286067006102,49.53344218111374,715400
2015-10-14,49.533443450927734,49.7196593657701,49.23550000775195,49.49620430910325,1722301
2015-10-15,50.29692840576172,50.44590011749591,49.607928556132705,49.719656077075946,2959602
2015-10-16,50.278297424316406,50.65072918225314,49.75689397349079,50.427274168634305,3651488
2015-10-19,49.83138656616211,50.40865381928458,49.47757434558418,50.27830168268064,1640198
2015-10-20,50.61349868774414,51.06041384270291,49.719658274966854,49.90587418572381,3296804
2015-10-21,50.61349868774414,51.09765803514027,50.24106686623023,50.65073782875163,3504240
2015-10-23,50.78106689453125,51.22798689777678,50.46449897985129,50.83693063208005,2367650
2015-10-26,50.557621002197266,50.96729694426408,50.371405124114986,50.836944819320685,1788557
2015-10-27,49.8686408996582,50.743851741828124,49.70104453972796,50.483152467018314,1680870
2015-10-28,48.80719757080078,49.88724871516998,48.583737494034565,49.58930531376789,4725765
2015-10-29,47.72715377807617,48.63960874256326,47.00090967957641,48.63960874256326,6657486
2015-10-30,47.95060348510742,49.105143054499884,47.76438758847733,47.85749553679238,3034065
2015-11-02,48.02509307861328,48.19268941038972,47.35471280293715,47.950604697506066,1507300
2015-11-03,49.03065872192383,49.21687461473781,48.490630612191524,48.58373855859851,2879807
2015-11-04,48.863059997558594,49.86862778993015,48.56511660426361,49.60792353222519,10212719
2015-11-05,48.769954681396484,49.34722193127029,48.56511921890692,49.086522710958974,9402139
2015-11-06,48.90031051635742,49.347225664168,48.06233893135408,49.30998652375613,4219805
2015-11-09,48.43476867675781,48.75133671673681,47.16849651684184,48.04371225627921,5260832
2015-11-10,47.78302001953125,48.397531568571694,47.55955989676282,48.11820767796873,1531108
2015-11-13,48.49062728881836,48.93754742151337,47.4850595159691,47.67127539602051,1386876
2015-11-16,48.04370880126953,48.67684483569625,47.8761175343419,48.22992468769748,1462412
2015-11-17,48.695465087890625,49.0865214857408,48.118197852425624,48.13681742075833,1602664
2015-11-18,48.751338958740234,49.012038199618914,48.3230383283149,48.65823100454861,1327429
2015-11-19,49.105133056640625,49.42170102674409,48.58372966252057,49.04926930931141,2523368
2015-11-20,48.751338958740234,49.42171420834804,48.56512305035698,49.16100991603956,2168468
2015-11-23,48.93754577636719,49.0865174651145,48.602353162399666,48.602353162399666,2177227
2015-11-24,49.105133056640625,49.384456844715125,48.769945521236906,48.788565086537155,1241516
2015-11-26,49.83138656616211,50.07346621903832,48.93755128169561,48.974790419500074,4171542
2015-11-27,49.71965408325195,49.90586997830961,49.34722229313665,49.77552289291281,1605635
2015-11-30,50.72523498535156,50.98593932606588,49.645183526477936,49.73829149795723,2006989
2015-12-01,50.650726318359375,51.39558979211675,50.408646699673966,50.68797050233299,2520479
2015-12-02,50.427284240722656,50.85557983760967,50.129335744005154,50.65073929897326,1390936
2015-12-03,49.83138656616211,50.6507334721608,49.64517067142203,50.27830168268064,1173194
2015-12-04,48.695465087890625,49.794140853822526,48.583737575035876,49.794140853822526,1376556
2015-12-07,48.84443664550781,49.1051358315858,48.30440860414192,48.788567843592986,1525844
2015-12-08,48.49062728881836,48.86305904892119,48.17405928244514,48.78857067632901,1469647
2015-12-09,48.47200393676758,49.049271099283246,48.0623280223555,48.30440763723534,2198948
2015-12-10,48.695465087890625,48.78857303241267,48.13681742075833,48.41614125432447,1086874
2015-12-11,47.67127990722656,48.788575293266426,47.447819819732686,48.788575293266426,1514970
2015-12-14,47.72715377807617,48.1926935716196,47.205745168163496,47.41058570818063,1552518
2015-12-15,48.229923248291016,48.34165580767069,47.39195178437423,47.72714441108419,1842404
2015-12-16,49.66378402709961,49.943107834264715,48.30440917584851,48.41613667814303,2623492
2015-12-17,50.1107177734375,50.33417789025517,49.0679055787651,49.64517796816326,1092627
2015-12-18,50.427284240722656,50.83695521513544,49.5520684244744,49.90587563432453,28017527
2015-12-21,51.93561935424805,52.10321566132995,50.42727279622644,50.42727279622644,6238035
2015-12-22,51.581809997558594,52.36391772104927,51.37697454562422,51.972866385018506,9652753
2015-12-23,52.159088134765625,52.32667941844169,51.69354837217148,51.69354837217148,3720080
2015-12-24,52.177696228027344,52.457020024145564,51.89837243190912,52.14045204492586,2224191
2015-12-28,52.941184997558594,53.16464504767644,52.01010566492479,52.308049030796134,5761043
2015-12-29,52.49427032470703,53.108781737493956,52.28943487092111,52.959810039156096,8576492
2015-12-30,52.51288604736328,52.754970722293066,52.23356223914782,52.23356223914782,8189382
2015-12-31,52.56875991821289,52.885322890233304,51.99148762805649,52.51289111004052,7159928
2016-01-01,52.51288604736328,52.82945404029323,52.419778111291464,52.66186278622125,3229824
2016-01-04,52.49427032470703,53.76053733772265,52.10321898514149,52.326674006933686,6809859
2016-01-05,51.82390213012695,52.86670921024595,51.470089878963435,52.53152158102412,4259054
2016-01-06,51.954246520996094,52.121842852594185,51.39559881757526,51.619058909229516,5320149
2016-01-07,51.43284225463867,52.79221730276299,51.20938216625794,51.95424575990737,6787347
2016-01-08,52.7549934387207,52.885340564205976,51.73080570091298,52.140476754891274,10345830
2016-01-11,53.350868225097656,54.18883973929886,51.76802809128826,52.32667576742239,8283638
2016-01-12,53.16465377807617,54.65438095492487,52.90394950155585,53.44397762373531,6611338
2016-01-13,53.220516204833984,53.77916388216952,52.17770417628337,53.31362415105658,7462021
2016-01-14,53.2018928527832,53.816409353642605,52.66186978267852,52.66186978267852,10278564
2016-01-15,51.805267333984375,53.350863131536464,51.5073239557301,52.941187197865176,7430643
2016-01-18,51.451473236083984,52.531524570112325,51.17214935393372,52.14046810424385,7411237
2016-01-19,50.63212966918945,52.06599351545327,50.20383398820961,51.56320943281128,7282040
2016-01-20,50.147953033447266,52.252191568095434,48.620981733917255,50.12932841369648,15997901
2016-01-21,49.23549270629883,51.153515334453026,49.16100433083626,50.203816330166056,10416175
2016-01-22,49.570674896240234,50.576242598362136,49.198243162332666,49.607919079916726,8099084
2016-01-25,49.533443450927734,50.07347162454258,48.88168774897948,49.905875280612456,8893503
2016-01-27,51.48870849609375,51.86114031087302,49.68241823555811,49.83138995118386,14527719
2016-01-28,53.518463134765625,53.816411613146535,52.3266793241014,52.51289522880333,22594616
2016-01-29,55.064048767089844,55.26888927315651,53.81640636832306,53.92813387968362,11216960
2016-02-01,54.65439224243164,55.268903819507926,54.4309321094683,55.082687883943564,12278379
2016-02-02,54.46815872192383,55.9951299108579,54.00261903331155,54.561266659646286,18267134
2016-02-03,53.644309997558594,54.74902366585438,52.97024251325673,53.868994079779185,12098041
2016-02-04,54.97370529174805,55.235843457357205,53.494506504348465,54.24346688698873,8726120
2016-02-05,54.39327621459961,55.19840780530044,54.05623989732651,55.067338690718,6170693
2016-02-08,53.34471893310547,54.692848725885796,53.04513679213783,54.31836851006976,3820374
2016-02-09,53.1574821472168,54.48689004397143,52.801723888273635,53.10131112717664,7297377
2016-02-10,53.68174743652344,54.13112570479525,52.80171795736523,52.80171795736523,8119293
2016-02-11,51.19144821166992,53.86898024304157,50.217798815022405,53.494500096578065,7247688
2016-02-12,51.8093376159668,52.72681597423027,51.041655374391794,51.67826855347032,16065640
2016-02-15,51.940425872802734,52.67066443427371,51.71573669394907,52.09021696563393,8464543
2016-02-16,52.16511154174805,52.63321184985818,51.60339117201589,52.090213460765064,6766384
2016-02-17,52.27745056152344,52.371070617732705,51.43487005564003,52.371070617732705,7804863
2016-02-18,52.37106704711914,53.08257840995672,52.05275786186705,52.46468709694547,8779283
2016-02-19,52.801719665527344,53.17619987479757,52.07148630497815,52.35234646193082,6323086
2016-02-22,52.296180725097656,52.988965118806085,51.80935335637884,52.80172499527118,2293985
2016-02-23,51.34124755859375,52.539586252786854,51.19145649162283,52.42723914314901,3873885
2016-02-24,52.31490707397461,52.801729404128864,51.54722453506662,51.678288569113946,11387961
2016-02-25,49.33778381347656,52.52086598477008,49.07565068219228,52.464694962295845,19051305
2016-02-26,50.04929733276367,50.89187785651732,49.431400885307085,49.99312123447618,12511003
2016-02-29,48.701168060302734,50.311431048791945,48.38285884279767,50.311431048791945,11485783
2016-03-01,50.08671951293945,50.31140857074584,48.77603926814834,49.05689932060358,14281573
2016-03-02,50.70463562011719,51.75317819637362,50.19908631115987,50.55483946989797,13550709
2016-03-03,50.79826354980469,51.266363893778205,50.199094093675825,51.11656772033564,7057560
2016-03-04,51.92171096801758,52.1089511293815,50.72337190360266,51.0791302418799,29228314
2016-03-08,51.565948486328125,52.314909071603566,50.96677900226496,52.24001098139041,20131612
2016-03-09,52.33363342285156,52.50215159385026,51.15402146350348,51.266368603907374,7284193
2016-03-10,52.296180725097656,52.764281033934935,51.71573329461139,52.46469378875103,3713460
2016-03-11,51.753177642822266,52.57703614336392,51.54721555729333,52.29617598352649,4685588
2016-03-14,51.902976989746094,52.052768083038906,51.565945760033806,51.90297698974609,4423191
2016-03-15,52.03403854370117,52.427240741388175,51.734456400626605,51.734456400626605,11655129
2016-03-16,51.959129333496094,52.427229506244494,51.49102916074769,52.20254548669482,6170234
2016-03-17,51.67827606201172,52.520856484352805,51.26635191890394,52.146376296645656,7509036
2016-03-18,51.24762725830078,52.090207720040446,51.11655817063204,51.8655185810673,9195901
2016-03-21,51.67827606201172,51.846794178164984,51.02293573352421,51.135282837363924,4674151
2016-03-22,51.753177642822266,52.183828872063735,51.491039461955474,51.678279568513766,6628643
2016-03-23,51.472328186035156,52.10894671239567,51.28508804054253,51.41615715823017,11545428
2016-03-28,52.090206146240234,52.42723730491081,51.11655662624867,51.64083296108369,8691695
2016-03-29,51.73446273803711,52.801727427987075,51.509773563600504,52.42724716366396,11478000
2016-03-30,52.33363342285156,52.55832262444507,51.80936200527622,52.015329223076215,5797932
2016-03-31,52.090206146240234,52.59575542385245,51.86551701405561,51.86551701405561,15715729
2016-04-01,51.79061508178711,52.42722825399192,51.71571702425157,52.352335275668196,3935188
2016-04-04,51.902976989746094,52.464697399004486,51.79063493957992,51.959148014829175,5649881
2016-04-05,52.07149887084961,52.72683939521899,51.94042975013291,52.352359095579345,7744995
2016-04-06,52.31490707397461,52.914076535158664,52.18383796071343,52.37107809988258,10418272
2016-04-07,52.50215530395508,52.76429357087408,52.277466086483734,52.67067348686224,12408704
2016-04-08,52.7642822265625,52.85790229044604,52.52086599709446,52.52086599709446,4133630
2016-04-11,53.26982116699219,53.53195424706078,52.63320282543088,52.6706518595014,12360599
2016-04-12,53.606868743896484,54.39327838353535,53.17621233892261,53.17621233892261,8901453
2016-04-13,54.29964065551758,54.430704653501124,53.887711446849785,54.056224478205394,10239725
2016-04-18,54.65540313720703,54.954990376291555,53.45706941850889,54.299649957261636,7347390
2016-04-20,55.423095703125,56.13460720677156,54.35582590804827,54.56178802674125,7716065
2016-04-21,54.730308532714844,56.00354050118345,54.33710118120791,55.55416212209383,6315086
2016-04-22,54.69285202026367,55.16095231822935,54.03751160311173,54.78647207985681,4320738
2016-04-25,53.850276947021484,54.71157955097191,53.38217660156716,54.71157955097191,3605005
2016-04-26,54.3558235168457,54.76775281532398,53.569413961426,54.093685305301285,8964411
2016-04-27,54.05622863769531,54.674125037848775,53.79409554234529,54.411986863285925,3177289
2016-04-28,53.120018005371094,54.4681474991266,52.93277793899427,54.00004733318454,9408511
2016-04-29,53.700469970703125,53.8689829977016,52.614473427055486,53.269818796090604,4383214
2016-05-02,53.494510650634766,53.925166967402625,53.02641037520279,53.55068674705705,3383764
2016-05-03,54.374542236328125,54.97371162733569,53.550688768004306,53.550688768004306,4572397
2016-05-04,53.457069396972656,54.33709389594479,53.17620413828825,54.224751855841674,4435593
2016-05-05,53.644309997558594,54.037512220657995,53.213653655137946,53.55068993689556,2770226
2016-05-06,53.34471893310547,53.681750111497294,52.614480480579,53.606857115861885,3714029
2016-05-09,53.737937927246094,53.981349104770814,53.04514836104949,53.36345762975756,5027038
2016-05-10,53.120018005371094,53.83153432097252,52.80170887668812,53.60684522547796,7758595
2016-05-11,52.97023391723633,53.25109405364739,52.23999553088255,52.726822814855915,4574270
2016-05-12,53.887725830078125,54.056238906411735,52.87662705522127,53.138765279580845,4877581
2016-05-13,54.20602035522461,54.37453338578292,53.32599093160091,53.66302207192995,6719824
2016-05-16,54.09368896484375,54.63668740582913,53.55069560307227,54.28092910598162,4500368
2016-05-17,54.26219940185547,54.6741286695826,53.40089182765996,54.6741286695826,4754541
2016-05-18,53.56939697265625,54.262186244132366,53.438327908450724,53.9251551356124,2573082
2016-05-19,54.074954986572266,54.52432817808707,53.66302575160745,53.66302575160745,6035130
2016-05-20,54.22475814819336,54.35582726299873,53.8128288213253,54.149860059957746,3055890
2016-05-23,55.4792594909668,55.760119659389865,54.299647799432535,54.524331870800495,10093334
2016-05-24,54.93627166748047,55.891199470750465,54.74903151929585,55.79757939665816,3545037
2016-05-25,56.059696197509766,56.172043301164386,55.067324717563324,55.42308292698403,7201959
2016-05-26,56.3967399597168,56.69632211770604,55.64777440631713,56.17205080161823,11348343
2016-05-27,56.4903564453125,57.07079874440184,55.722668960308724,56.69631853099892,7635493
2016-05-30,56.827369689941406,57.276742756699726,55.92861847721342,56.583958643879235,6049447
2016-05-31,56.172035217285156,57.05206454614204,56.00351712566146,56.920995483680485,4297008
2016-06-01,55.7601203918457,56.396738813652426,55.572880277104105,56.396738813652426,5018958
2016-06-02,56.246952056884766,56.396748237078285,55.460542427724924,55.76012970889793,3951078
2016-06-03,56.321834564208984,56.49035268069514,55.891183363337575,56.39673263358341,3453446
2016-06-06,55.89118957519531,56.43418286126509,55.629051382462876,56.246942746231404,2395810
2016-06-07,56.13460159301758,56.527803809095985,55.89119045548269,55.94736147503485,3771426
2016-06-08,57.12697982788086,57.25804894151238,55.909918919842475,56.17205714710551,3804592
