Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
0,2015-02-16,55.7604866027832,56.362808220629766,55.48670359910511,55.48670359910511,3789682
1,2015-02-18,56.49056625366211,56.581827241384225,55.21291242555258,55.523200774052846,4034642
2,2015-02-19,56.3262939453125,56.60007690580566,55.1764065014863,56.508815918974605,2708022
3,2015-02-20,55.942989349365234,56.508805381719306,55.596195683584035,56.18026688063551,4586215
4,2015-02-23,56.910362243652344,57.49443351874891,55.669213878587854,55.85173584260396,5857600
5,2015-02-24,57.220645904541016,57.56743463714476,56.78259124614975,56.910357600782596,3786009
6,2015-02-25,56.41755676269531,57.5856994125251,55.70572401305187,57.530943808894925,3842514
7,2015-02-26,55.7604866027832,57.111146450192734,55.04864881272969,56.25329699964901,7368101
8,2015-02-27,57.34841537475586,57.49443195174405,55.52319578434097,55.83347915373149,4870174
9,2015-03-02,57.202392578125,58.041996541833306,56.72783747563002,57.585691654347784,3288237
10,2015-03-03,56.7825927734375,57.092881085541784,56.2715322923848,57.01987032343787,3773373
11,2015-03-04,56.381038665771484,57.43966986967896,55.88823339297427,57.001615236943145,4927543
12,2015-03-05,56.6365852355957,57.001629201900336,55.34068113570453,56.21678566459051,2511965
13,2015-03-09,55.09286117553711,56.59622769198645,54.89118720690308,56.211216464598635,2904210
14,2015-03-10,54.45119094848633,55.12953992734773,53.791173709590495,55.09287147407424,4007085
15,2015-03-11,54.23119354248047,55.00121128627656,54.066187964044474,54.78120550614294,3350372
16,2015-03-12,54.87287521362305,55.881230499575075,54.286194779855045,54.286194779855045,4034334
17,2015-03-13,53.754512786865234,55.14787939306029,53.534511983088755,55.09287919211617,3743353
18,2015-03-16,53.809505462646484,54.157843303278405,53.36949401061027,53.36949401061027,1546607
19,2015-03-17,54.1395263671875,54.63453814273299,53.55284592851666,53.93785232430579,4288235
20,2015-03-18,53.77285385131836,54.359534313300585,53.49784785101513,54.084528312997364,3493449
21,2015-03-19,53.571170806884766,54.726199792926586,53.16783271949396,53.7728448239228,2641643
22,2015-03-20,54.34119415283203,54.94621129383945,53.0211644403462,53.53451292039408,3763675
23,2015-03-23,54.7078742980957,55.69789792535268,54.469536750302325,54.81787968631517,4249360
24,2015-03-24,54.24953079223633,55.31289134193533,54.08453017039395,54.63454218988917,5170910
25,2015-03-25,53.71784591674805,54.46952688675071,53.60784054844877,54.17618918463814,6008163
26,2015-03-26,53.204490661621094,54.81786273656756,52.81948435525648,53.86450786682886,11848617
27,2015-03-27,53.07615661621094,53.516163097044625,52.507808073455614,53.20448873144873,3479176
28,2015-03-30,53.16783142089844,53.387832200159075,52.65448300704361,53.186163161389324,4359504
29,2015-03-31,53.25950241088867,53.69950896209152,52.984496451383365,53.351171064057105,4797950
30,2015-04-01,53.69950485229492,53.84617369147083,53.204493168401676,53.204493168401676,2808077
31,2015-04-06,54.24953079223633,54.79954281173155,53.4795129702743,53.681187028095394,5315447
32,2015-04-07,54.24953079223633,54.3411994621522,53.53451815089873,53.97452478248872,2457023
33,2015-04-08,54.011192321777344,54.927879005264856,53.90119190909627,54.102860990126096,4009038
34,2015-04-09,55.36788558959961,55.587891368385726,54.047855890225996,54.10285609158675,2422269
35,2015-04-10,55.99123001098633,56.11956713090864,55.111211861058294,55.55122342269389,2200148
36,2015-04-13,56.59624099731445,57.09124773364869,55.27621142929041,56.0278923775586,2208671
37,2015-04-15,55.56955337524414,57.201257475952225,55.367884317108526,56.816246128589256,2330815
38,2015-04-16,55.25788116455078,55.82622985064174,54.08452527973594,55.42288674481597,2492100
39,2015-04-17,55.03788375854492,55.5878957623142,54.671204116021904,55.25788458137784,3666806
40,2015-04-20,54.92787551879883,55.95456752314321,54.50620066582848,55.07454438417853,2278982
41,2015-04-21,54.579524993896484,55.73455395923837,54.30451904468985,55.00120476135402,2312891
42,2015-04-22,53.919517517089844,54.83620409625336,53.75451194350322,54.63453503817458,4849646
43,2015-04-23,53.77285385131836,54.61620359624418,53.49784785101513,54.26786564653285,3515131
44,2015-04-24,53.479515075683594,54.24953292796009,52.819502615643074,53.5345202584735,2613457
45,2015-04-27,53.149497985839844,54.176189903543275,52.98449739121554,53.571172803225714,2052351
46,2015-04-28,52.96616744995117,53.71785349940238,52.61782950118999,52.91116724470924,3429520
47,2015-04-29,52.452823638916016,53.09450430119767,52.251154562964864,52.92949871298787,2061972
48,2015-04-30,52.141143798828125,53.09449882193056,51.481131460788006,52.10447534152747,4099911
49,2015-05-04,52.856170654296875,53.02117128130704,51.70114139850673,52.43449575414583,3652050
50,2015-05-05,52.489498138427734,53.7728596106298,51.90281761360942,52.45282967312459,7999174
51,2015-05-06,51.554466247558594,52.34282071633512,51.35279718128839,52.34282071633512,6031578
52,2015-05-07,51.4444580078125,51.719463950847725,50.61944017870683,51.33445264659295,5448071
53,2015-05-08,51.33445358276367,52.14113968638191,51.22445319288051,51.70112818016423,2987105
54,2015-05-11,52.434486389160156,52.56281852946623,51.26112559771656,51.609463508086165,3927933
55,2015-05-12,51.07778549194336,52.45281526297492,50.82111127868041,52.39781506680219,4551824
56,2015-05-13,51.64613342285156,51.8844709415871,50.61944643137095,51.15112166957436,4097879
57,2015-05-14,51.114463806152344,51.62780735834953,50.69278394969477,51.62780735834953,3467677
58,2015-05-15,51.3527946472168,51.95780678951548,51.07778867586804,51.407794846817964,6305129
59,2015-05-18,51.3527946472168,51.682800818166726,50.87611464620652,51.15112061755528,14967798
60,2015-05-19,50.87611770629883,52.764496135150026,50.63778017812965,51.33446101944849,6595326
61,2015-05-20,51.627803802490234,51.84780958780575,50.98612316310354,51.00445490632015,5168468
62,2015-05-21,51.15113830566406,51.68281869013106,50.857800490792755,51.517813060925526,2628801
63,2015-05-22,51.682804107666016,52.04947875946908,50.38111108310243,51.07779192685961,5380668
64,2015-05-25,52.47114562988281,52.58115099269026,51.7194646974065,51.97613393060555,5557091
65,2015-05-26,52.452823638916016,52.65449271486716,51.9028116426746,52.58116076604103,2220470
66,2015-05-27,52.5078239440918,52.65449281536743,51.99448040795536,52.452823739031366,1137269
67,2015-05-28,52.5078239440918,52.89283532620171,51.53613707687935,52.89283532620171,3848527
68,2015-05-29,52.691162109375,52.966168112367434,51.79280717692897,52.25115548859321,3473570
69,2015-06-01,52.47114562988281,53.86451207871299,52.15947620195129,53.77284342971137,15815832
70,2015-06-02,52.25115203857422,52.39782090248395,51.829472216486856,52.25115203857422,4635659
71,2015-06-03,52.5078239440918,52.70949799377131,51.60946902584545,52.122817535325325,6029264
72,2015-06-04,52.92949676513672,53.222839469676266,52.21448418034201,52.43448996541086,8566490
73,2015-06-05,53.131168365478516,53.64451185815405,52.434487555894364,52.801162189711604,8696044
74,2015-06-08,53.58950424194336,53.791173273298334,52.78281816983882,53.3328300444531,4215142
75,2015-06-09,54.02950668334961,54.32284931169546,53.27782583406342,53.53450001219829,2699663
76,2015-06-10,53.956180572509766,54.341186907872114,53.6078377179686,54.102849415821964,2875048
77,2015-06-11,53.53451156616211,54.02951834414714,53.11283175774075,53.75451236822522,2113307
78,2015-06-12,53.31450271606445,53.516171764106225,52.1594786784722,53.35117117207461,2614529
79,2015-06-15,51.77447509765625,53.16784182113969,51.572806019437714,53.16784182113969,3574132
80,2015-06-16,52.83782958984375,53.03950363739363,51.51779981561534,51.627805197918015,2705206
81,2015-06-17,51.99448013305664,52.92949853417081,51.49946834344303,52.69116099794008,3030212
82,2015-06-18,52.049461364746094,52.32446726169252,51.64611838788969,51.811123915394184,4549773
83,2015-06-19,51.33445358276367,52.21447659519903,50.85777859547995,52.04947103703177,9119658
84,2015-06-22,51.81114196777344,52.141148164423754,51.481135771123114,51.64613638277661,1849073
85,2015-06-23,51.114463806152344,51.994482034682314,51.02279513706915,51.70113930960993,4200054
