Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2000-01-03,0.8421504497528076,0.8463821318925956,0.7650355060570845,0.7890165114229453,535796800
2000-01-04,0.7711488008499146,0.8322758604832294,0.7612741383785483,0.8144080813269432,512377600
2000-01-05,0.7824332118034363,0.8318057242468626,0.7749102926651642,0.7805524694628402,778321600
2000-01-06,0.7147226929664612,0.8050036455635722,0.7147226929664612,0.7984210727392759,767972800
2000-01-07,0.7485784292221069,0.7598636873949384,0.718485093824127,0.7260080133246739,460734400
2000-01-10,0.7354124784469604,0.7692672986890753,0.7128420625616584,0.7673865562589206,505064000
2000-01-11,0.6977953314781189,0.7476380417018296,0.6808679473977438,0.7217763405385411,441548800
2000-01-12,0.6559464931488037,0.7184849454334651,0.6507736112775433,0.7147226075382266,976068800
2000-01-13,0.7278884649276733,0.7429351527650273,0.6959143976675786,0.7108431090979981,1032684800
2000-01-14,0.7556310296058655,0.769267124836396,0.7476379137522211,0.7523397436529471,390376000
2000-01-18,0.7819629907608032,0.7974806831230938,0.7556310937315199,0.7598635797438867,459177600
2000-01-19,0.8017122745513916,0.818169508461265,0.7777312687795733,0.7946587007627394,597643200
2000-01-20,0.8539060950279236,0.9140927667079387,0.8539060950279236,0.8689527378358696,1831132800
2000-01-21,0.8374485969543457,0.8595480560951784,0.8289844795438204,0.8595480560951784,495924800
2000-01-24,0.799361526966095,0.8482629891056285,0.7908973574504491,0.8158187135822018,440876800
2000-01-25,0.8445015549659729,0.85108503269678,0.7702085340802532,0.7899570587562212,497145600
2000-01-26,0.8289847373962402,0.8590781252555055,0.8256935006771707,0.8275741930240337,367158400
2000-01-27,0.8275741934776306,0.8501446612894591,0.8050037758899209,0.8186398752307024,340144000
2000-01-28,0.7645652294158936,0.8341564444491161,0.7570423122642328,0.8139377790453967,423348800
2000-01-31,0.780552327632904,0.781492723744384,0.7109611570915573,0.7598635127321367,701680000
2000-02-01,0.7542204260826111,0.7899568340453993,0.7523397343249216,0.7824330625325834,318035200
2000-02-02,0.7434054613113403,0.7683268132715775,0.7297693152474993,0.7579828071174942,464195200
2000-02-03,0.7772611379623413,0.784314711905557,0.754220477608118,0.7546906756917139,475193600
2000-02-04,0.8125274777412415,0.8275741201212646,0.7796121502271274,0.7819630907897847,425320000
2000-02-07,0.8581375479698181,0.8595481422688019,0.7970104891870416,0.8125273780446204,441067200
2000-02-08,0.8642510175704956,0.873654579850873,0.8369787181719296,0.8576675395814957,408643200
2000-02-09,0.8473225831985474,0.8811782563955465,0.8459120891916989,0.8586078410802895,299364800
2000-02-10,0.8539060950279236,0.8567271836040521,0.8275741436572664,0.8492042137688887,302982400
2000-02-11,0.8181696534156799,0.8586078500376669,0.8144081686111304,0.8548463652331174,212251200
2000-02-14,0.8713032603263855,0.8717734582985672,0.8172289365785611,0.8224009636002766,367539200
2000-02-15,0.8952847123146057,0.9023382881426467,0.8666019184132732,0.8670721166225135,485744000
2000-02-16,0.858607828617096,0.8887020166119524,0.8435611866366838,0.8858801246051716,378246400
2000-02-17,0.8642510175704956,0.8689527987106843,0.8510850660748791,0.8666019081405899,289497600
2000-02-18,0.8369786739349365,0.868012356426129,0.8341567315002985,0.8623701791768142,233441600
2000-02-22,0.8562570810317993,0.8797678962271226,0.8026528764125181,0.8285146324998344,422296000
2000-02-23,0.8745948672294617,0.8952845900939504,0.8350970176664932,0.8519073296016928,473099200
2000-02-24,0.8667189478874207,0.8962250123880106,0.8407400727146331,0.8825888639929843,376432000
2000-02-25,0.8303952217102051,0.8802379850196425,0.8285145294993629,0.863780747908071,249144000
2000-02-28,0.8520252108573914,0.8651911600169464,0.8153485018760459,0.828514451035601,328328000
2000-02-29,0.8623700141906738,0.8821185348191427,0.8468523723280038,0.8543760439908029,368961600
2000-03-01,0.9803926348686218,0.9935585843289236,0.8915230787009207,0.8919932768318998,1077003200
2000-03-02,0.9178547859191895,0.9625247039629214,0.9079801249899303,0.9554719343677179,311259200
2000-03-03,0.9629949927330017,0.9647586626109066,0.9028083267623396,0.939484182392842,323366400
2000-03-06,0.9455972909927368,0.9714589868610133,0.9404244093987816,0.9479481807520466,210560000
2000-03-07,0.9244376420974731,0.9587635153330364,0.9112716913334663,0.9512397418030252,273011200
2000-03-08,0.9178547859191895,0.9324313267279848,0.8919930905310153,0.9244373574816191,271230400
2000-03-09,0.9197357296943665,0.9404245469957443,0.8896423474976967,0.9093908690266947,276718400
2000-03-10,0.9460676908493042,0.9625249271571648,0.9103312257969505,0.9155041084943845,248606400
2000-03-13,0.9126821756362915,0.9517098250371835,0.8990460283416609,0.9187953538953644,303956800
2000-03-14,0.8595481514930725,0.9347823594516594,0.8576673590742435,0.9119767971152953,428579200
2000-03-15,0.8745948672294617,0.9046890552360936,0.8586078289530604,0.8698930866754063,443609600
2000-03-16,0.9145627617835999,0.9178548513852378,0.8614287731191455,0.8825886905852175,378100800
2000-03-17,0.9404244422912598,0.9404244422912598,0.8999862039292097,0.9037485919784547,305043200
2000-03-20,0.9253775477409363,0.9498286435928055,0.9206756689071094,0.9291398343037979,204489600
2000-03-21,1.015188455581665,1.0288244994035924,0.9150336664225839,0.9220864357730832,524328000
2000-03-22,1.0847798585891724,1.0861912565995082,0.9897971219017051,0.9989665381264237,567996800
2000-03-23,1.0631507635116577,1.1313314102351595,1.0532760991853225,1.068322742755027,562564800
2000-03-24,1.0434012413024902,1.0828990876948785,1.019420233795881,1.0716138308784255,446913600
2000-03-27,1.0499849319458008,1.0890125919189684,1.0297654027940413,1.03540848490925,279182400
2000-03-28,1.0466928482055664,1.0683220516093268,1.031645310336665,1.032585706117343,202966400
2000-03-29,1.0227125883102417,1.0490444927185167,1.006842669832734,1.0485743949377904,239836800
2000-03-30,0.9460676908493042,1.035878348484418,0.9437167001402778,1.0048438648501172,414400000
2000-03-31,1.0217721462249756,1.032586302152289,0.9479484231763917,0.9587634831377696,404633600
2000-04-03,1.0029631853103638,1.0495146146631849,0.9738101940955063,1.0194204234728488,328563200
2000-04-04,0.9578231573104858,1.0006122981094836,0.8783572513686443,0.9977912093795845,660329600
2000-04-05,0.9808639287948608,0.9996720605336009,0.9329019975268661,0.9514749799059519,457665600
2000-04-06,0.9418362975120544,1.011897750692001,0.9272589452567706,0.9827447538017854,259627200
2000-04-07,0.991207480430603,0.9921477760416224,0.944186672987564,0.9573526196094563,242435200
2000-04-10,0.9404244422912598,0.9987313117856288,0.9385437505076734,0.9907373421112625,212262400
2000-04-11,0.8985758423805237,0.9394841843697703,0.8882309813429344,0.9291402273661789,541822400
2000-04-12,0.8219309449195862,0.8952844562337751,0.7890165272220577,0.8952844562337751,941136000
2000-04-13,0.8562570810317993,0.9028085131992232,0.8162890266789499,0.8388594956519488,529827200
2000-04-14,0.8416805267333984,0.8877609037025721,0.8200504054683583,0.8224013461988801,667620800
2000-04-17,0.9319612383842468,0.9324314364723616,0.8205204242448348,0.8238125642232402,409561600
2000-04-18,0.9545316100120544,0.9545316100120544,0.8981055315315049,0.9291401107490992,390924800
2000-04-19,0.9112713932991028,0.9799222132836537,0.9009265345354145,0.9493587390501466,520150400
2000-04-20,0.8943440318107605,0.938543754370087,0.8807078862813105,0.9305505882484838,722120000
2000-04-24,0.9065698385238647,0.9065698385238647,0.863310504692129,0.8651911968048287,443620800
2000-04-25,0.965346097946167,0.9686381883573397,0.9183252752704466,0.9187954734523804,391641600
2000-04-26,0.9126821756362915,0.9629949817280643,0.9028083164452049,0.9526501208304627,366912000
2000-04-27,0.9535905122756958,0.9554721083349967,0.8770637344320827,0.8816483920948316,326603200
2000-04-28,0.9333718419075012,0.9592336438274905,0.912682219564704,0.9564125554154295,249580800
2000-05-01,0.9352524876594543,0.9413656652530779,0.9169145620499388,0.939484069389134,226195200
2000-05-02,0.8868204951286316,0.9498291612596712,0.8839994064700843,0.927258744371311,236432000
2000-05-03,0.8656615614891052,0.9122121908100782,0.839799855215079,0.8948145549297329,489798400
2000-05-04,0.832746148109436,0.8670720198273775,0.8318057517959362,0.8661316235138776,399515200
2000-05-05,0.8510850071907043,0.863310561433136,0.8329812726714673,0.8336865197040538,284076800
2000-05-08,0.8285146951675415,0.8553167492803312,0.8275742986499657,0.8433262416641126,184900800
2000-05-09,0.7932481169700623,0.8369784441083447,0.7890164851950434,0.829924870673567,327140800
2000-05-10,0.747167706489563,0.7899568341072966,0.7429352208885263,0.7829032606454017,535091200
2000-05-11,0.7734996676445007,0.7843147260026591,0.7448168808921193,0.7626846595104496,499744000
2000-05-12,0.809706449508667,0.8313357183707015,0.7881934997110448,0.7974808939563189,306913600
2000-05-15,0.7598636746406555,0.8129976232080373,0.7532802475441829,0.8129976232080373,678932800
2000-05-16,0.7951290011405945,0.8205205039510552,0.7730295884042294,0.7863126605717481,440451200
2000-05-17,0.7626847624778748,0.7800823453529453,0.7551609893000739,0.7796121471974182,398092800
2000-05-18,0.7579827904701233,0.7894866637142628,0.7570423943341567,0.7749101720380467,373777600
2000-05-19,0.7071998119354248,0.7466976589454455,0.7024971276512957,0.7466976589454455,740667200
2000-05-22,0.6766353845596313,0.7053190246699527,0.6470122020898403,0.7053190246699527,755507200
2000-05-23,0.6456015110015869,0.7024969227821466,0.6441909672930752,0.6808677153673203,517585600
2000-05-24,0.6597080826759338,0.6752249238833302,0.6244418633004777,0.6484228743951059,678462400
2000-05-25,0.6565338373184204,0.6970900071849698,0.6470122500623322,0.6658212295487406,406750400
2000-05-26,0.6498331427574158,0.6761650331104682,0.6413698804981368,0.6620586919779587,181148800
